name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,humidity,precip,windgust,windspeed,cloudcover,description,icon
NgheAn,2019-12-13,22.2,17.9,20.1,22.2,17.9,20.1,83.2,0.8,24.8,13.3,88.5,Partly cloudy throughout the day with a chance of rain throughout the day,rain
NgheAn,2019-12-14,24,18.6,21.2,24,18.6,21.2,87.2,0.1,19.8,11.2,93,Cloudy skies throughout the day with early morning rain,rain
NgheAn,2019-12-15,25.8,20.5,22.3,25.8,20.5,22.3,88.8,0,16.2,7.9,73.6,Partly cloudy throughout the day,partly_cloudy_day
NgheAn,2019-12-16,25.5,20.5,22.4,25.5,20.5,22.4,90.5,0,16.2,9.7,81.6,Partly cloudy throughout the day,partly_cloudy_day
NgheAn,2019-12-17,27,21.2,23.3,29.4,21.2,23.4,92.1,0,21.2,10.4,81.6,Partly cloudy throughout the day,partly_cloudy_day
NgheAn,2019-12-18,26,21.1,23.2,26,21.1,23.2,92.9,0.1,20.9,10.4,65.8,Partly cloudy throughout the day with afternoon rain,rain
NgheAn,2019-12-19,24.5,21.1,22.7,24.5,21.1,22.7,95.2,2,29.9,15.1,95.6,Cloudy skies throughout the day with afternoon rain,rain
NgheAn,2019-12-20,22.7,19.9,21.3,22.7,19.9,21.3,93.4,29,33.8,21.2,100,Cloudy skies throughout the day with rain,rain
NgheAn,2019-12-21,22.7,19.3,20.8,22.7,19.3,20.8,90.2,0.4,27,15.5,93.7,Cloudy skies throughout the day with rain clearing later.,rain
NgheAn,2019-12-22,24.7,20.8,21.9,24.7,20.8,21.9,91.3,0,23.4,12.6,82.3,Partly cloudy throughout the day,partly_cloudy_day
NgheAn,2019-12-23,26.7,20.4,22.7,26.7,20.4,22.7,90.3,0,25.6,13.7,60.8,Partly cloudy throughout the day,partly_cloudy_day
NgheAn,2019-12-24,28.1,21.1,23.7,30.5,21.1,23.8,89.5,0.1,23.4,13,57.6,Partly cloudy throughout the day with morning rain,rain
NgheAn,2019-12-25,26.2,20.6,23,26.2,20.6,23,87.9,0,23,13.3,52.7,Partly cloudy throughout the day,partly_cloudy_day
NgheAn,2019-12-26,25.6,20.7,23,25.6,20.7,23,90.2,2.9,49,21.2,69.1,Partly cloudy throughout the day with rain,rain
NgheAn,2019-12-27,22.2,16.6,18.6,22.2,16.6,18.6,84,3.2,47.9,23.4,100,Cloudy skies throughout the day with rain,rain
NgheAn,2019-12-28,21.1,16.7,19.1,21.1,16.7,19.1,79.5,0.1,28.8,15.5,97.3,Cloudy skies throughout the day with early morning rain,rain
NgheAn,2019-12-29,23.6,19.2,20.9,23.6,19.2,20.9,84.3,0.6,24.5,13.7,88.6,Partly cloudy throughout the day with rain clearing later.,rain
NgheAn,2019-12-30,23.6,18.1,21.2,23.6,18.1,21.2,88.1,0.1,27.4,15.1,85,Partly cloudy throughout the day with late afternoon rain,rain
NgheAn,2019-12-31,22.5,19.7,21.2,22.5,19.7,21.2,91.1,35.1,38.9,21.6,99.1,Cloudy skies throughout the day with rain,rain
NgheAn,2020-01-01,21.9,19.5,20.8,21.9,19.5,20.8,94.8,59.6,38.9,22.7,100,Cloudy skies throughout the day with a chance of rain throughout the day,rain
NgheAn,2020-01-02,24.4,20.2,21.8,24.4,20.2,21.8,93.8,31.2,22,12.2,91.5,Cloudy skies throughout the day with rain,rain
NgheAn,2020-01-03,23.3,20.1,21.8,23.3,20.1,21.8,94.7,0.6,21.6,10.1,90,Partly cloudy throughout the day with afternoon rain,rain
NgheAn,2020-01-04,25.2,20.2,22.6,25.2,20.2,22.6,92.1,0.1,17.6,11.5,81.7,Partly cloudy throughout the day with early morning rain,rain
NgheAn,2020-01-05,25.7,20.6,22.5,25.7,20.6,22.5,91,0.2,24.5,13,59.9,Partly cloudy throughout the day with afternoon rain,rain
NgheAn,2020-01-06,26.4,19.7,22.2,26.4,19.7,22.2,92,0,21.6,11.5,50,Partly cloudy throughout the day,partly_cloudy_day
NgheAn,2020-01-07,27.3,21.3,23.6,29.5,21.3,23.7,89.3,0.1,15.8,9.4,50.2,Partly cloudy throughout the day with morning rain,rain
NgheAn,2020-01-08,25,21.5,23.4,25,21.5,23.4,91.8,1,22.7,11.9,73.2,Partly cloudy throughout the day with a chance of rain throughout the day,rain
NgheAn,2020-01-09,27.3,21.6,23.7,29.4,21.6,23.8,89.2,0,20.9,11.5,60.1,Partly cloudy throughout the day,partly_cloudy_day
NgheAn,2020-01-10,26.6,19.8,23,26.6,19.8,23,88.5,0,23.8,12.6,23.2,Partly cloudy throughout the day,partly_cloudy_day
NgheAn,2020-01-11,25.9,20.1,23,25.9,20.1,23,89.8,0.9,29.9,13.3,48.8,Partly cloudy throughout the day with late afternoon rain,rain
NgheAn,2020-01-12,22.6,17.4,19.6,22.6,17.4,19.6,85.9,2,45,25.2,97.5,Cloudy skies throughout the day with afternoon rain,rain
NgheAn,2020-01-13,22.2,17.6,20.1,22.2,17.6,20.1,85.6,0.1,20.5,11.9,88.4,Partly cloudy throughout the day with early morning rain,rain
NgheAn,2020-01-14,25.6,20.3,22.7,25.6,20.3,22.7,86.3,0,30.2,16.6,63.9,Partly cloudy throughout the day,partly_cloudy_day
NgheAn,2020-01-15,25.9,19.2,22.8,25.9,19.2,22.8,85.3,0,29.2,16.6,44,Partly cloudy throughout the day,partly_cloudy_day
NgheAn,2020-01-16,27.3,19.9,23.1,29.1,19.9,23.2,89,0,24.1,13.7,46.5,Partly cloudy throughout the day,partly_cloudy_day
NgheAn,2020-01-17,23.6,20.9,22.3,23.6,20.9,22.3,90.1,0.3,33.5,16.9,88.2,Partly cloudy throughout the day with afternoon rain,rain
NgheAn,2020-01-18,25.2,19.7,21.7,25.2,19.7,21.7,88.9,0.3,25.2,12.6,76.9,Partly cloudy throughout the day with early morning rain,rain
NgheAn,2020-01-19,22.3,18.4,20.4,22.3,18.4,20.4,90.5,5,44.6,25.2,96.3,Cloudy skies throughout the day with rain,rain
NgheAn,2020-01-20,21.5,17.2,19.4,21.5,17.2,19.4,86.6,3,31,15.8,95.6,Cloudy skies throughout the day with early morning rain,rain
NgheAn,2020-01-21,24.6,19.3,21.6,24.6,19.3,21.6,88.3,0,25.2,13.3,80.1,Partly cloudy throughout the day,partly_cloudy_day
NgheAn,2020-01-22,25.7,19.8,22.8,25.7,19.8,22.8,89,0,27.7,15.5,57.5,Partly cloudy throughout the day,partly_cloudy_day
NgheAn,2020-01-23,26.4,19.8,23.1,26.4,19.8,23.1,90.4,0,25.2,14,71.4,Partly cloudy throughout the day,partly_cloudy_day
NgheAn,2020-01-24,26.1,22.4,23.9,26.1,22.4,23.9,90.8,0.8,27.7,15.8,89,Partly cloudy throughout the day with rain,rain
NgheAn,2020-01-25,26.9,17.9,22.7,29.6,17.9,22.8,90,7,61.2,29.9,94.6,Cloudy skies throughout the day with rain in the morning and afternoon,rain
NgheAn,2020-01-26,18.4,15.6,17.2,18.4,15.6,17.2,73,9,43.2,25.6,95.8,Cloudy skies throughout the day with early morning rain,rain
NgheAn,2020-01-27,17.8,14.6,16.3,17.8,14.6,16.3,83.5,8,27.4,14.4,100,Cloudy skies throughout the day with rain,rain
NgheAn,2020-01-28,17.6,14.9,16.5,17.6,14.9,16.5,87.8,6,31.7,18.4,99.9,Cloudy skies throughout the day with rain,rain
NgheAn,2020-01-29,17.3,13.8,15.5,17.3,13.8,15.5,81.1,1.2,37.1,20.2,98.3,Cloudy skies throughout the day with rain,rain
NgheAn,2020-01-30,18.9,14.1,16.6,18.9,14.1,16.6,71.8,0,30.6,15.8,81.3,Partly cloudy throughout the day,partly_cloudy_day
NgheAn,2020-01-31,21.7,12.2,17.5,21.7,12.2,17.5,80.2,0,26.6,13.7,45.8,Partly cloudy throughout the day,partly_cloudy_day
NgheAn,2020-02-01,22.2,17.1,19.2,22.2,17.1,19.2,85.7,0,18.4,10.1,86.5,Partly cloudy throughout the day,partly_cloudy_day
NgheAn,2020-02-02,24.6,18.1,20.9,24.6,18.1,20.9,88.9,0,25.9,12.6,52.1,Partly cloudy throughout the day,partly_cloudy_day
NgheAn,2020-02-03,25.2,19.8,22.3,25.2,19.8,22.3,88,0,24.5,15.8,70.3,Partly cloudy throughout the day,partly_cloudy_day
NgheAn,2020-02-04,23.2,18.1,20.3,23.2,18.1,20.3,91,0.4,35.3,20.5,96.3,Cloudy skies throughout the day with afternoon rain,rain
NgheAn,2020-02-05,20.6,17.2,18.8,20.6,17.2,18.8,88.3,0.9,32,18.4,84.5,Partly cloudy throughout the day with early morning rain,rain
NgheAn,2020-02-06,24.4,19,21.1,24.4,19,21.1,89,0,23,10.8,70.5,Partly cloudy throughout the day,partly_cloudy_day
NgheAn,2020-02-07,24.3,19.9,22.1,24.3,19.9,22.1,92.1,0.1,24.8,12.6,66,Partly cloudy throughout the day with morning rain,rain
NgheAn,2020-02-08,23.3,20.2,21.5,23.3,20.2,21.5,93.7,4,36,18.4,81.4,Partly cloudy throughout the day with afternoon rain,rain
NgheAn,2020-02-09,21.1,15.7,18.7,21.1,15.7,18.7,89.6,41,41.4,24.1,100,Cloudy skies throughout the day with a chance of rain throughout the day,rain
NgheAn,2020-02-10,19.4,15.4,17.5,19.4,15.4,17.5,85.6,3,31.7,18.4,93.9,Cloudy skies throughout the day with early morning rain,rain
NgheAn,2020-02-11,22.3,16.7,19.7,22.3,16.7,19.7,88,0,22,10.8,86.6,Partly cloudy throughout the day,partly_cloudy_day
NgheAn,2020-02-12,25.1,19.8,22.2,25.1,19.8,22.2,91,0.1,26.3,13.3,74,Partly cloudy throughout the day with morning rain,rain
NgheAn,2020-02-13,26.7,21,23.2,26.7,21,23.2,93.8,13,26.3,14.4,71,Partly cloudy throughout the day with morning rain,rain
NgheAn,2020-02-14,29.6,21.8,25,34.6,21.8,25.8,89.7,5,36.4,16.2,54.5,Partly cloudy throughout the day with early morning rain,rain
NgheAn,2020-02-15,29.3,21.5,24.9,33.8,21.5,25.8,90,0,28.4,16.2,35.1,Partly cloudy throughout the day,partly_cloudy_day
NgheAn,2020-02-16,24.4,16.1,19.5,24.4,16.1,19.5,78.8,7,68.4,38.5,83.3,Partly cloudy throughout the day with a chance of rain throughout the day,rain
NgheAn,2020-02-17,19.2,15.6,17.6,19.2,15.6,17.6,73.5,3.7,37.8,21.2,90.6,Cloudy skies throughout the day with rain,rain
NgheAn,2020-02-18,20.6,16.1,18.4,20.6,16.1,18.4,72,0,32.4,17.6,97.1,Cloudy skies throughout the day,cloudy
NgheAn,2020-02-19,22.1,16.2,19.6,22.1,16.2,19.6,78.4,0,23.8,12.2,95.6,Cloudy skies throughout the day,cloudy
NgheAn,2020-02-20,22.1,18.7,20.5,22.1,18.7,20.5,90,2.2,20.9,10.1,89.8,Partly cloudy throughout the day with a chance of rain throughout the day,rain
NgheAn,2020-02-21,24.2,19.7,21.4,24.2,19.7,21.4,90.7,0.7,30.6,14.4,64.8,Partly cloudy throughout the day with afternoon rain,rain
NgheAn,2020-02-22,22.4,18.9,20.6,22.4,18.9,20.6,90.2,0.1,36,20.2,63.1,Partly cloudy throughout the day with afternoon rain,rain
NgheAn,2020-02-23,23.7,17.6,20.6,23.7,17.6,20.6,88.8,0,26.3,13.3,57,Partly cloudy throughout the day,partly_cloudy_day
NgheAn,2020-02-24,24.2,17.1,20.8,24.2,17.1,20.8,89.1,0,23,13,59.8,Partly cloudy throughout the day,partly_cloudy_day
NgheAn,2020-02-25,25.6,18.7,22.1,25.6,18.7,22.1,87.6,0,21.6,12.2,61.1,Partly cloudy throughout the day,partly_cloudy_day
NgheAn,2020-02-26,25.7,19.6,22.3,25.7,19.6,22.3,89.7,0.1,28.1,14.4,70.9,Partly cloudy throughout the day with early morning rain,rain
NgheAn,2020-02-27,24.2,19.6,22.7,24.2,19.6,22.7,91.8,15.4,31.3,13.3,96.4,Cloudy skies throughout the day with rain in the morning and afternoon,rain
NgheAn,2020-02-28,27.1,21.2,23.4,29.1,21.2,23.5,89.2,22,24.5,12.6,88.4,Partly cloudy throughout the day with rain clearing later.,rain
NgheAn,2020-02-29,26.1,21.7,23.6,26.1,21.7,23.6,90.3,0.2,25.9,14.4,65.5,Partly cloudy throughout the day with morning rain,rain
NgheAn,2020-03-01,26.7,21.4,23.8,26.7,21.4,23.8,91.2,0,26.3,14,63.9,Partly cloudy throughout the day,partly_cloudy_day
NgheAn,2020-03-02,27.2,22.9,24.6,29.8,22.9,24.7,90.2,0.5,34.6,18.7,76.7,Partly cloudy throughout the day with a chance of rain throughout the day,rain
NgheAn,2020-03-03,25.7,23.6,24.3,25.7,23.6,24.3,90.4,1,37.8,22,89.7,Partly cloudy throughout the day with afternoon rain,rain
NgheAn,2020-03-04,24.6,19.3,22.5,24.6,19.3,22.5,92.4,55,49.7,28.4,98.3,Cloudy skies throughout the day with rain,rain
NgheAn,2020-03-05,19.6,17.6,18.5,19.6,17.6,18.5,90,34.3,35.3,20.2,99.9,Cloudy skies throughout the day with a chance of rain throughout the day,rain
NgheAn,2020-03-06,21.2,18.2,19.6,21.2,18.2,19.6,90,0.6,23.4,13,92,Cloudy skies throughout the day with early morning rain,rain
NgheAn,2020-03-07,25.7,18.6,21.9,25.7,18.6,21.9,91,0,23.8,13,58.7,Partly cloudy throughout the day,partly_cloudy_day
NgheAn,2020-03-08,35.7,19.1,26.2,38,19.1,27.8,77.6,0,26.6,11.9,39,Clearing in the afternoon,partly_cloudy_day
NgheAn,2020-03-09,35.6,22,27.3,39.1,22,29.8,79.3,0,15.5,10.8,18.3,Clear conditions throughout the day,clear-day
NgheAn,2020-03-10,26.2,22.1,24.2,26.2,22.1,24.2,83.5,2,48.6,25.9,92.1,Cloudy skies throughout the day with a chance of rain throughout the day,rain
NgheAn,2020-03-11,24.6,21.2,22.9,24.6,21.2,22.9,80.5,0.2,25.9,15.1,92.5,Cloudy skies throughout the day with rain clearing later.,rain
NgheAn,2020-03-12,26.1,21.3,23.5,26.1,21.3,23.5,90.5,0,25.6,14.4,55.2,Partly cloudy throughout the day,partly_cloudy_day
NgheAn,2020-03-13,27.5,22.1,24.7,31.7,22.1,25,94.9,0,28.4,15.8,63,Partly cloudy throughout the day,partly_cloudy_day
NgheAn,2020-03-14,24.8,20.1,23.3,24.8,20.1,23.3,91.5,2.9,37.4,21.2,100,Cloudy skies throughout the day with rain,rain
NgheAn,2020-03-15,23.3,20.1,22,23.3,20.1,22,86.6,0.8,28.1,15.5,99.2,Cloudy skies throughout the day with rain,rain
NgheAn,2020-03-16,24.3,20.7,22.7,24.3,20.7,22.7,91.2,0,18.4,10.1,98.3,Cloudy skies throughout the day,cloudy
NgheAn,2020-03-17,25.4,21.7,24.1,25.4,21.7,24.1,92.8,0.2,32.4,18.4,81.9,Partly cloudy throughout the day with morning rain,rain
NgheAn,2020-03-18,25.8,23.2,24.4,25.8,23.2,24.4,93.5,1.8,32.4,18.4,88.4,Partly cloudy throughout the day with rain,rain
NgheAn,2020-03-19,24.2,20.3,23,24.2,20.3,23,92.3,0.9,42.1,23.8,95.1,Cloudy skies throughout the day with rain,rain
NgheAn,2020-03-20,24.3,20.1,22.3,24.3,20.1,22.3,84.7,1,22,12.6,93.6,Cloudy skies throughout the day with early morning rain,rain
NgheAn,2020-03-21,26.9,21.9,24.2,29.8,21.9,24.3,90.5,0,28.1,16.9,80.4,Partly cloudy throughout the day,partly_cloudy_day
NgheAn,2020-03-22,28.1,23.5,25.2,32.5,23.5,25.7,92.2,0.2,25.6,12.6,65.1,Partly cloudy throughout the day with rain in the morning and afternoon,rain
NgheAn,2020-03-23,27.4,23.7,25.1,30.9,23.7,25.6,91.5,0.2,29.9,16.2,75,Partly cloudy throughout the day with late afternoon rain,rain
NgheAn,2020-03-24,28.6,23.7,25.3,32.1,23.7,25.9,87.8,0,27,15.5,52.8,Partly cloudy throughout the day,partly_cloudy_day
NgheAn,2020-03-25,28.4,23.4,25.3,32.5,23.4,25.8,89,0.5,27.4,16.2,65.6,Partly cloudy throughout the day with rain clearing later.,rain
NgheAn,2020-03-26,29.7,23.2,25.8,34.8,23.2,26.9,90.1,0,32.4,18.7,33.1,Partly cloudy throughout the day,partly_cloudy_day
NgheAn,2020-03-27,29.4,23.4,26.3,37,23.4,28.1,91.7,0,29.5,17.6,62.8,Partly cloudy throughout the day,partly_cloudy_day
NgheAn,2020-03-28,27.2,24.8,25.8,30.7,24.8,26.3,93.9,1.1,35.3,19.8,90.8,Cloudy skies throughout the day with rain,rain
NgheAn,2020-03-29,30.1,24.9,26.6,36.6,24.9,28.1,91,0.5,31,17.6,66.8,Partly cloudy throughout the day with rain clearing later.,rain
NgheAn,2020-03-30,28.9,24.4,26.2,35.3,24.4,27.7,92.9,0,24.8,13.7,59.5,Partly cloudy throughout the day,partly_cloudy_day
NgheAn,2020-03-31,26.6,21.6,24.2,26.6,21.6,24.2,94,1,43.6,24.5,90.8,Cloudy skies throughout the day with late afternoon rain,rain
NgheAn,2020-04-01,24.3,20.9,22.8,24.3,20.9,22.8,89.2,1.1,25.9,15.1,97.6,Cloudy skies throughout the day with rain,rain
NgheAn,2020-04-02,26.5,21.6,24.2,26.5,21.6,24.2,90.1,1,25.2,11.5,83.2,Partly cloudy throughout the day with early morning rain,rain
NgheAn,2020-04-03,27.5,23.1,25.5,31.3,23.1,26.5,89.8,0.2,30.6,17.3,68.2,Partly cloudy throughout the day with morning rain,rain
NgheAn,2020-04-04,26.8,21.9,24.3,28.8,21.9,24.4,91.8,17,33.1,20.5,93.1,Cloudy skies throughout the day with afternoon rain,rain
NgheAn,2020-04-05,22.2,19.4,21.1,22.2,19.4,21.1,87.1,1.3,35.3,19.8,100,Cloudy skies throughout the day with rain in the morning and afternoon,rain
NgheAn,2020-04-06,22.3,18.4,20.5,22.3,18.4,20.5,84.4,1.4,26.3,17.3,99.5,Cloudy skies throughout the day with rain,rain
NgheAn,2020-04-07,21.9,18.6,20.5,21.9,18.6,20.5,88.6,4.3,27,17.3,99.1,Cloudy skies throughout the day with a chance of rain throughout the day,rain
NgheAn,2020-04-08,23.3,19.7,21.7,23.3,19.7,21.7,88.4,0.1,24.1,15.5,83.7,Partly cloudy throughout the day with morning rain,rain
NgheAn,2020-04-09,25.1,20.4,22.7,25.1,20.4,22.7,88.7,0.2,28.8,14.4,80.8,Partly cloudy throughout the day with morning rain,rain
NgheAn,2020-04-10,27.2,21.4,24.3,29.6,21.4,24.7,86.5,0,27.7,15.5,75.4,Partly cloudy throughout the day,partly_cloudy_day
NgheAn,2020-04-11,28.2,22.4,25.4,32.1,22.4,26.1,88.7,0,26.6,14.4,76.3,Partly cloudy throughout the day,partly_cloudy_day
NgheAn,2020-04-12,25.7,18.2,21.9,25.7,18.2,21.9,88.2,78.5,59.4,32,94.6,Cloudy skies throughout the day with rain,rain
NgheAn,2020-04-13,23.1,18.2,20.3,23.1,18.2,20.3,71.2,0.8,31.3,18,98.1,Cloudy skies throughout the day with early morning rain,rain
NgheAn,2020-04-14,22.6,17.9,20.6,22.6,17.9,20.6,74.7,0,23.4,13.7,90,Partly cloudy throughout the day,partly_cloudy_day
NgheAn,2020-04-15,25.5,19.9,22.8,25.5,19.9,22.8,84.2,0,28.4,15.1,81.3,Partly cloudy throughout the day,partly_cloudy_day
NgheAn,2020-04-16,27,22,24.7,29.6,22,25,88.1,0,25.6,14.8,84,Partly cloudy throughout the day,partly_cloudy_day
NgheAn,2020-04-17,27.6,23.7,25.4,31.7,23.7,26,91.1,0,27.4,14,97.4,Cloudy skies throughout the day,cloudy
NgheAn,2020-04-18,30.1,24,26.3,35.9,24,27.8,89.6,0.1,31,18.4,84.1,Partly cloudy throughout the day with morning rain,rain
NgheAn,2020-04-19,31.7,24.2,27.2,38.8,24.2,30,87.5,0,25.6,14.8,48.1,Partly cloudy throughout the day,partly_cloudy_day
NgheAn,2020-04-20,29.7,24.6,27.1,36.6,24.6,29.8,89.7,0,24.8,13.3,58.2,Partly cloudy throughout the day,partly_cloudy_day
NgheAn,2020-04-21,29.3,24.8,27.2,36.8,24.8,30.1,92.1,0,28.8,15.8,70,Partly cloudy throughout the day,partly_cloudy_day
NgheAn,2020-04-22,32.1,24.8,26.4,35.1,24.8,27.3,91.9,0.2,36.7,20.2,88,Partly cloudy throughout the day with rain in the morning and afternoon,rain
NgheAn,2020-04-23,27.1,22.2,25,30.4,22.2,25.1,91,4.4,36.7,22,99.8,Cloudy skies throughout the day with rain,rain
NgheAn,2020-04-24,22.5,18.1,20.5,22.5,18.1,20.5,85.1,17,41,24.8,100,Cloudy skies throughout the day with a chance of rain throughout the day,rain
NgheAn,2020-04-25,22.1,17.6,20.4,22.1,17.6,20.4,79.8,0.5,33.1,19.4,98.3,Cloudy skies throughout the day with afternoon rain,rain
NgheAn,2020-04-26,24.1,19.7,21.9,24.1,19.7,21.9,76.5,0.1,32,18.4,98.4,Cloudy skies throughout the day with early morning rain,rain
NgheAn,2020-04-27,27.1,20.7,23.5,27.4,20.7,23.5,72.9,0,30.2,14,59.3,Partly cloudy throughout the day,partly_cloudy_day
NgheAn,2020-04-28,28.7,20.6,24.8,29.3,20.6,25.1,74.5,0,27.4,14,49.2,Partly cloudy throughout the day,partly_cloudy_day
NgheAn,2020-04-29,28.1,20.7,24.4,29.6,20.7,24.7,81.3,0,22.3,12.2,45.3,Partly cloudy throughout the day,partly_cloudy_day
NgheAn,2020-04-30,28.1,22.1,24.8,31.1,22.1,25.2,85.6,0,22.3,11.5,68.8,Partly cloudy throughout the day,partly_cloudy_day
NgheAn,2020-05-01,28.7,23.2,25.8,32.7,23.2,26.9,87.5,0,28.1,14.4,75,Partly cloudy throughout the day,partly_cloudy_day
NgheAn,2020-05-02,30.2,23.7,26.8,36,23.7,29.1,86.2,0,31,17.6,49.3,Partly cloudy throughout the day,partly_cloudy_day
NgheAn,2020-05-03,31.2,25.2,27.5,39.6,25.2,30.7,89.2,0,28.1,16.6,51.1,Partly cloudy throughout the day,partly_cloudy_day
NgheAn,2020-05-04,31.3,24.7,28.4,41.8,24.7,34.1,88.4,0.1,30.6,16.2,71.8,Partly cloudy throughout the day with late afternoon rain,rain
NgheAn,2020-05-05,33.1,26.2,29.1,43.5,26.2,34.9,85.2,0,29.5,17.6,35.8,Partly cloudy throughout the day,partly_cloudy_day
NgheAn,2020-05-06,33.9,26.6,29.9,45.4,26.6,37.5,83,0,33.1,20.5,27.3,Clearing in the afternoon,partly_cloudy_day
NgheAn,2020-05-07,34.1,27.1,30.1,45.7,31.1,38.1,81.9,0,35.3,20.2,31.3,Partly cloudy throughout the day,partly_cloudy_day
NgheAn,2020-05-08,35.7,27.7,30.9,47.2,32.3,39.9,80.4,0,28.4,17.6,72.7,Partly cloudy throughout the day,partly_cloudy_day
NgheAn,2020-05-09,35.2,27.7,30.6,47.2,32.9,40.1,84,0,30.2,18,55.6,Partly cloudy throughout the day,partly_cloudy_day
NgheAn,2020-05-10,34.6,26.7,30.3,46.2,26.7,38.4,81.1,0,27,13.7,67.4,Partly cloudy throughout the day,partly_cloudy_day
NgheAn,2020-05-11,32.7,27.6,29.7,43,31.4,37.8,85,0.1,30.2,14.8,70.3,Partly cloudy throughout the day with late afternoon rain,rain
NgheAn,2020-05-12,32.2,26.1,29.1,40.7,26.1,35.7,85.1,0.3,32.8,12.6,84.6,Partly cloudy throughout the day with early morning rain,rain
NgheAn,2020-05-13,33.1,27.1,29.1,41.6,31,35.3,83.5,0.5,28.8,14.8,65.1,Partly cloudy throughout the day with early morning rain,rain
NgheAn,2020-05-14,32.7,24.7,28.4,41,24.7,33.1,84.6,46,29.2,16.2,31.9,Clearing in the afternoon with rain clearing later.,rain
NgheAn,2020-05-15,33.4,26.7,30,46.4,26.7,38.1,83.9,0,29.5,16.9,41.4,Partly cloudy throughout the day,partly_cloudy_day
NgheAn,2020-05-16,33.8,25.7,29.8,44.3,25.7,36.9,81.1,0.1,27.4,16.2,35,Becoming cloudy in the afternoon with late afternoon rain,rain
NgheAn,2020-05-17,33.9,25.2,29.8,45.5,25.2,37.3,82.1,19.6,26.3,13.3,43.4,Partly cloudy throughout the day with late afternoon rain,rain
NgheAn,2020-05-18,34.6,25.6,30.1,43,25.6,36.7,78.2,0,31.3,16.6,43.9,Partly cloudy throughout the day,partly_cloudy_day
NgheAn,2020-05-19,36.3,27.1,31.5,49.9,31,39.4,74.2,0,28.1,12.6,48.5,Partly cloudy throughout the day,partly_cloudy_day
NgheAn,2020-05-20,38.2,28.6,32.8,45.6,33.9,40.8,67.4,0,30.2,16.9,80.5,Partly cloudy throughout the day,partly_cloudy_day
NgheAn,2020-05-21,38.8,30,34.4,45.4,38,41.5,58.5,0,39.6,22.3,92.5,Cloudy skies throughout the day,cloudy
NgheAn,2020-05-22,38.7,28.2,33,48.1,32.1,42.6,69.7,0.1,30.2,16.6,94.3,Cloudy skies throughout the day with afternoon rain,rain
NgheAn,2020-05-23,33.2,27.2,29.5,43.4,32.1,37.2,84.8,34.5,32.4,17.6,84.6,Partly cloudy throughout the day with a chance of rain throughout the day,rain
NgheAn,2020-05-24,34.1,27.9,30.5,45.8,32.9,39.2,81.1,0.1,21.2,15.8,89.8,Partly cloudy throughout the day with morning rain,rain
NgheAn,2020-05-25,37.1,28.7,32.3,45.3,35.5,40,69,0,31.3,19.4,54.7,Partly cloudy throughout the day,partly_cloudy_day
NgheAn,2020-05-26,35.2,29.2,31.2,44.6,36.5,39.5,75.8,2,36,20.5,46.2,Partly cloudy throughout the day with late afternoon rain,rain
NgheAn,2020-05-27,29.7,26.2,28.3,36.5,26.2,33.1,84.2,9,37.4,15.8,87.5,Partly cloudy throughout the day with afternoon rain,rain
NgheAn,2020-05-28,29.7,27.2,28.4,36,31,33.3,82.8,0.2,22.7,12.2,84.8,Partly cloudy throughout the day with afternoon rain,rain
NgheAn,2020-05-29,32.7,26.7,29.6,40.8,26.7,35.3,80.1,0.5,29.2,12.6,64.6,Partly cloudy throughout the day with a chance of rain throughout the day,rain
NgheAn,2020-05-30,34.6,28.1,30.7,39.9,32.3,36.4,70.9,0.1,29.2,16.2,66.1,Partly cloudy throughout the day with morning rain,rain
NgheAn,2020-05-31,35.2,27.4,31,43.7,28.3,37.8,71.7,0,29.5,18,60.8,Partly cloudy throughout the day,partly_cloudy_day
NgheAn,2020-06-01,34.3,28.7,31.2,41.5,32.9,37.1,68.3,0,28.1,18,66.6,Partly cloudy throughout the day,partly_cloudy_day
NgheAn,2020-06-02,36.7,28,31.5,42.3,31.6,37.2,66.7,0,29.5,16.2,49.7,Partly cloudy throughout the day,partly_cloudy_day
NgheAn,2020-06-03,36.4,28.4,32,45.9,32.5,38.7,66.9,0,26.6,14.4,36.9,Partly cloudy throughout the day,partly_cloudy_day
NgheAn,2020-06-04,37.2,28.9,32.2,44.7,35.1,39.3,67.3,1,31,13.7,73.9,Partly cloudy throughout the day with late afternoon rain,rain
NgheAn,2020-06-05,38.1,29.3,32.7,45.7,35.3,39.9,64.7,0.6,28.1,14,86.9,Partly cloudy throughout the day with afternoon rain,rain
NgheAn,2020-06-06,37.5,30.4,33.4,43.1,35.1,39.7,59.1,0,32.4,18,81.8,Partly cloudy throughout the day,partly_cloudy_day
NgheAn,2020-06-07,36.9,30,33,44.1,36,39,60.2,0,39.6,23,79.9,Partly cloudy throughout the day,partly_cloudy_day
